"Start time UTC","End time UTC","Hydro power production - real time data"
"2023-12-06T01:43:00.000Z","2023-12-06T01:43:00.000Z","1613.5"
"2023-12-06T01:46:00.000Z","2023-12-06T01:46:00.000Z","1623.3"
"2023-12-06T01:49:00.000Z","2023-12-06T01:49:00.000Z","1627.8"
"2023-12-06T01:52:00.000Z","2023-12-06T01:52:00.000Z","1616.7"
"2023-12-06T01:55:00.000Z","2023-12-06T01:55:00.000Z","1613.3"
"2023-12-06T01:58:00.000Z","2023-12-06T01:58:00.000Z","1611.2"
"2023-12-06T02:01:00.000Z","2023-12-06T02:01:00.000Z","1614.3"
"2023-12-06T02:04:00.000Z","2023-12-06T02:04:00.000Z","1638"
"2023-12-06T02:07:00.000Z","2023-12-06T02:07:00.000Z","1658.8"
"2023-12-06T02:10:00.000Z","2023-12-06T02:10:00.000Z","1666.5"
"2023-12-06T02:13:00.000Z","2023-12-06T02:13:00.000Z","1659"
"2023-12-06T02:16:00.000Z","2023-12-06T02:16:00.000Z","1657.7"
"2023-12-06T02:19:00.000Z","2023-12-06T02:19:00.000Z","1657.8"
"2023-12-06T02:22:00.000Z","2023-12-06T02:22:00.000Z","1655.3"
"2023-12-06T02:25:00.000Z","2023-12-06T02:25:00.000Z","1656.2"
"2023-12-06T02:28:00.000Z","2023-12-06T02:28:00.000Z","1649.5"
"2023-12-06T02:31:00.000Z","2023-12-06T02:31:00.000Z","1646.8"
"2023-12-06T02:34:00.000Z","2023-12-06T02:34:00.000Z","1649.2"
"2023-12-06T02:37:00.000Z","2023-12-06T02:37:00.000Z","1651.8"
"2023-12-06T02:40:00.000Z","2023-12-06T02:40:00.000Z","1656"
"2023-12-06T02:43:00.000Z","2023-12-06T02:43:00.000Z","1648.2"
"2023-12-06T02:46:00.000Z","2023-12-06T02:46:00.000Z","1645.7"
"2023-12-06T02:49:00.000Z","2023-12-06T02:49:00.000Z","1647.7"
"2023-12-06T02:52:00.000Z","2023-12-06T02:52:00.000Z","1646.5"
"2023-12-06T02:55:00.000Z","2023-12-06T02:55:00.000Z","1653.7"
"2023-12-06T02:58:00.000Z","2023-12-06T02:58:00.000Z","1664.5"
"2023-12-06T03:01:00.000Z","2023-12-06T03:01:00.000Z","1669.5"
"2023-12-06T03:04:00.000Z","2023-12-06T03:04:00.000Z","1693.3"
"2023-12-06T03:07:00.000Z","2023-12-06T03:07:00.000Z","1712.7"
"2023-12-06T03:10:00.000Z","2023-12-06T03:10:00.000Z","1725.3"
"2023-12-06T03:13:00.000Z","2023-12-06T03:13:00.000Z","1722.2"
"2023-12-06T03:16:00.000Z","2023-12-06T03:16:00.000Z","1721.2"
"2023-12-06T03:19:00.000Z","2023-12-06T03:19:00.000Z","1725.7"
"2023-12-06T03:22:00.000Z","2023-12-06T03:22:00.000Z","1714"
"2023-12-06T03:25:00.000Z","2023-12-06T03:25:00.000Z","1716.3"
"2023-12-06T03:28:00.000Z","2023-12-06T03:28:00.000Z","1715"
"2023-12-06T03:31:00.000Z","2023-12-06T03:31:00.000Z","1706.5"
"2023-12-06T03:34:00.000Z","2023-12-06T03:34:00.000Z","1709.5"
"2023-12-06T03:37:00.000Z","2023-12-06T03:37:00.000Z","1703.7"
"2023-12-06T03:40:00.000Z","2023-12-06T03:40:00.000Z","1703.3"
"2023-12-06T03:43:00.000Z","2023-12-06T03:43:00.000Z","1706.5"
"2023-12-06T03:46:00.000Z","2023-12-06T03:46:00.000Z","1706.7"
"2023-12-06T03:49:00.000Z","2023-12-06T03:49:00.000Z","1708.5"
"2023-12-06T03:52:00.000Z","2023-12-06T03:52:00.000Z","1712.3"
"2023-12-06T03:55:00.000Z","2023-12-06T03:55:00.000Z","1716"
"2023-12-06T03:58:00.000Z","2023-12-06T03:58:00.000Z","1718.2"
"2023-12-06T04:01:00.000Z","2023-12-06T04:01:00.000Z","1714"
"2023-12-06T04:04:00.000Z","2023-12-06T04:04:00.000Z","1761.8"
"2023-12-06T04:07:00.000Z","2023-12-06T04:07:00.000Z","1792.3"
"2023-12-06T04:10:00.000Z","2023-12-06T04:10:00.000Z","1795.8"
"2023-12-06T04:13:00.000Z","2023-12-06T04:13:00.000Z","1785.7"
"2023-12-06T04:16:00.000Z","2023-12-06T04:16:00.000Z","1803.2"
"2023-12-06T04:19:00.000Z","2023-12-06T04:19:00.000Z","1798.7"
"2023-12-06T04:22:00.000Z","2023-12-06T04:22:00.000Z","1802.5"
"2023-12-06T04:25:00.000Z","2023-12-06T04:25:00.000Z","1809"
"2023-12-06T04:28:00.000Z","2023-12-06T04:28:00.000Z","1832.8"
"2023-12-06T04:31:00.000Z","2023-12-06T04:31:00.000Z","1804.9"
"2023-12-06T04:34:00.000Z","2023-12-06T04:34:00.000Z","1785"
"2023-12-06T04:37:00.000Z","2023-12-06T04:37:00.000Z","1802.5"
"2023-12-06T04:40:00.000Z","2023-12-06T04:40:00.000Z","1807.3"
"2023-12-06T04:43:00.000Z","2023-12-06T04:43:00.000Z","1795.5"
"2023-12-06T04:46:00.000Z","2023-12-06T04:46:00.000Z","1804.8"
"2023-12-06T04:49:00.000Z","2023-12-06T04:49:00.000Z","1832.7"
"2023-12-06T04:52:00.000Z","2023-12-06T04:52:00.000Z","1846.8"
"2023-12-06T04:55:00.000Z","2023-12-06T04:55:00.000Z","1868.8"
"2023-12-06T04:58:00.000Z","2023-12-06T04:58:00.000Z","1923.2"
"2023-12-06T05:01:00.000Z","2023-12-06T05:01:00.000Z","1936"
"2023-12-06T05:04:00.000Z","2023-12-06T05:04:00.000Z","1902.8"
"2023-12-06T05:07:00.000Z","2023-12-06T05:07:00.000Z","1938.8"
"2023-12-06T05:10:00.000Z","2023-12-06T05:10:00.000Z","1947"
"2023-12-06T05:13:00.000Z","2023-12-06T05:13:00.000Z","2002.3"
"2023-12-06T05:16:00.000Z","2023-12-06T05:16:00.000Z","2002.5"
"2023-12-06T05:19:00.000Z","2023-12-06T05:19:00.000Z","2012.3"
"2023-12-06T05:22:00.000Z","2023-12-06T05:22:00.000Z","2051"
"2023-12-06T05:25:00.000Z","2023-12-06T05:25:00.000Z","2091.5"
"2023-12-06T05:28:00.000Z","2023-12-06T05:28:00.000Z","2115"
"2023-12-06T05:31:00.000Z","2023-12-06T05:31:00.000Z","2137.5"
"2023-12-06T05:34:00.000Z","2023-12-06T05:34:00.000Z","2131.8"
"2023-12-06T05:37:00.000Z","2023-12-06T05:37:00.000Z","2159.69999"
"2023-12-06T05:40:00.000Z","2023-12-06T05:40:00.000Z","2153"
"2023-12-06T05:43:00.000Z","2023-12-06T05:43:00.000Z","2159.19999"
"2023-12-06T05:46:00.000Z","2023-12-06T05:46:00.000Z","2161"
"2023-12-06T05:49:00.000Z","2023-12-06T05:49:00.000Z","2150.8"
"2023-12-06T05:52:00.000Z","2023-12-06T05:52:00.000Z","2136.19999"
"2023-12-06T05:55:00.000Z","2023-12-06T05:55:00.000Z","2124.8"
"2023-12-06T05:58:00.000Z","2023-12-06T05:58:00.000Z","2119.8"
"2023-12-06T06:01:00.000Z","2023-12-06T06:01:00.000Z","2072.19999"
"2023-12-06T06:04:00.000Z","2023-12-06T06:04:00.000Z","1977.5"
"2023-12-06T06:07:00.000Z","2023-12-06T06:07:00.000Z","1947.7"
"2023-12-06T06:10:00.000Z","2023-12-06T06:10:00.000Z","1960.5"
"2023-12-06T06:13:00.000Z","2023-12-06T06:13:00.000Z","1964"
"2023-12-06T06:16:00.000Z","2023-12-06T06:16:00.000Z","1972.7"
"2023-12-06T06:19:00.000Z","2023-12-06T06:19:00.000Z","1981.5"
"2023-12-06T06:22:00.000Z","2023-12-06T06:22:00.000Z","1992.8"
"2023-12-06T06:25:00.000Z","2023-12-06T06:25:00.000Z","1991.7"
"2023-12-06T06:28:00.000Z","2023-12-06T06:28:00.000Z","1994.8"
"2023-12-06T06:31:00.000Z","2023-12-06T06:31:00.000Z","1994.3"
"2023-12-06T06:34:00.000Z","2023-12-06T06:34:00.000Z","1996.8"
"2023-12-06T06:37:00.000Z","2023-12-06T06:37:00.000Z","1996.5"
"2023-12-06T06:40:00.000Z","2023-12-06T06:40:00.000Z","2026"
"2023-12-06T06:43:00.000Z","2023-12-06T06:43:00.000Z","2040.5"
"2023-12-06T06:46:00.000Z","2023-12-06T06:46:00.000Z","2042.8"
"2023-12-06T06:49:00.000Z","2023-12-06T06:49:00.000Z","2057.8"
"2023-12-06T06:52:00.000Z","2023-12-06T06:52:00.000Z","2056.9"
"2023-12-06T06:55:00.000Z","2023-12-06T06:55:00.000Z","2063.8"
"2023-12-06T06:58:00.000Z","2023-12-06T06:58:00.000Z","2061.59999"
"2023-12-06T07:01:00.000Z","2023-12-06T07:01:00.000Z","2066.3"
"2023-12-06T07:04:00.000Z","2023-12-06T07:04:00.000Z","2075.69999"
"2023-12-06T07:07:00.000Z","2023-12-06T07:07:00.000Z","2104.8"
"2023-12-06T07:10:00.000Z","2023-12-06T07:10:00.000Z","2099.8"
"2023-12-06T07:13:00.000Z","2023-12-06T07:13:00.000Z","2109.69999"
"2023-12-06T07:16:00.000Z","2023-12-06T07:16:00.000Z","2115.09999"
"2023-12-06T07:19:00.000Z","2023-12-06T07:19:00.000Z","2114.5"
"2023-12-06T07:22:00.000Z","2023-12-06T07:22:00.000Z","2115.8"
"2023-12-06T07:25:00.000Z","2023-12-06T07:25:00.000Z","2119.69999"
"2023-12-06T07:28:00.000Z","2023-12-06T07:28:00.000Z","2120"
"2023-12-06T07:31:00.000Z","2023-12-06T07:31:00.000Z","2117.69999"
"2023-12-06T07:34:00.000Z","2023-12-06T07:34:00.000Z","2114.8"
"2023-12-06T07:37:00.000Z","2023-12-06T07:37:00.000Z","2118.59999"
"2023-12-06T07:40:00.000Z","2023-12-06T07:40:00.000Z","2114.3"
"2023-12-06T07:43:00.000Z","2023-12-06T07:43:00.000Z","2115.69999"
"2023-12-06T07:46:00.000Z","2023-12-06T07:46:00.000Z","2112.8"
"2023-12-06T07:49:00.000Z","2023-12-06T07:49:00.000Z","2113"
"2023-12-06T07:52:00.000Z","2023-12-06T07:52:00.000Z","2117.69999"
"2023-12-06T07:55:00.000Z","2023-12-06T07:55:00.000Z","2128.8"
"2023-12-06T07:58:00.000Z","2023-12-06T07:58:00.000Z","2137.3"
"2023-12-06T08:01:00.000Z","2023-12-06T08:01:00.000Z","2140.8"
"2023-12-06T08:04:00.000Z","2023-12-06T08:04:00.000Z","2144.5"
"2023-12-06T08:07:00.000Z","2023-12-06T08:07:00.000Z","2144"
"2023-12-06T08:10:00.000Z","2023-12-06T08:10:00.000Z","2114.3"
"2023-12-06T08:13:00.000Z","2023-12-06T08:13:00.000Z","2116"
"2023-12-06T08:16:00.000Z","2023-12-06T08:16:00.000Z","2101.5"
"2023-12-06T08:19:00.000Z","2023-12-06T08:19:00.000Z","2092.8"
"2023-12-06T08:22:00.000Z","2023-12-06T08:22:00.000Z","2081"
"2023-12-06T08:25:00.000Z","2023-12-06T08:25:00.000Z","2049.3"
"2023-12-06T08:28:00.000Z","2023-12-06T08:28:00.000Z","2051"
"2023-12-06T08:31:00.000Z","2023-12-06T08:31:00.000Z","2063.8"
"2023-12-06T08:34:00.000Z","2023-12-06T08:34:00.000Z","2068.3"
"2023-12-06T08:37:00.000Z","2023-12-06T08:37:00.000Z","2064.19999"
"2023-12-06T08:40:00.000Z","2023-12-06T08:40:00.000Z","2070.8"
"2023-12-06T08:43:00.000Z","2023-12-06T08:43:00.000Z","2057.69999"
"2023-12-06T08:46:00.000Z","2023-12-06T08:46:00.000Z","2062.19999"
"2023-12-06T08:49:00.000Z","2023-12-06T08:49:00.000Z","2061"
"2023-12-06T08:52:00.000Z","2023-12-06T08:52:00.000Z","2059.19999"
"2023-12-06T08:55:00.000Z","2023-12-06T08:55:00.000Z","2044.7"
"2023-12-06T08:58:00.000Z","2023-12-06T08:58:00.000Z","2027.5"
"2023-12-06T09:01:00.000Z","2023-12-06T09:01:00.000Z","2012.7"
"2023-12-06T09:04:00.000Z","2023-12-06T09:04:00.000Z","1994"
"2023-12-06T09:07:00.000Z","2023-12-06T09:07:00.000Z","1973.7"
"2023-12-06T09:10:00.000Z","2023-12-06T09:10:00.000Z","1964.3"
"2023-12-06T09:13:00.000Z","2023-12-06T09:13:00.000Z","1965.5"
"2023-12-06T09:16:00.000Z","2023-12-06T09:16:00.000Z","1964.7"
"2023-12-06T09:19:00.000Z","2023-12-06T09:19:00.000Z","1965.5"
"2023-12-06T09:22:00.000Z","2023-12-06T09:22:00.000Z","1967.3"
"2023-12-06T09:25:00.000Z","2023-12-06T09:25:00.000Z","1968.8"
"2023-12-06T09:28:00.000Z","2023-12-06T09:28:00.000Z","1963"
"2023-12-06T09:31:00.000Z","2023-12-06T09:31:00.000Z","1960.7"
"2023-12-06T09:34:00.000Z","2023-12-06T09:34:00.000Z","1951.3"
"2023-12-06T09:37:00.000Z","2023-12-06T09:37:00.000Z","1945.2"
"2023-12-06T09:40:00.000Z","2023-12-06T09:40:00.000Z","1959"
"2023-12-06T09:43:00.000Z","2023-12-06T09:43:00.000Z","1960.5"
"2023-12-06T09:46:00.000Z","2023-12-06T09:46:00.000Z","1955.8"
"2023-12-06T09:49:00.000Z","2023-12-06T09:49:00.000Z","1952.5"
"2023-12-06T09:52:00.000Z","2023-12-06T09:52:00.000Z","1934.2"
"2023-12-06T09:55:00.000Z","2023-12-06T09:55:00.000Z","1942.3"
"2023-12-06T09:58:00.000Z","2023-12-06T09:58:00.000Z","1963.8"
"2023-12-06T10:01:00.000Z","2023-12-06T10:01:00.000Z","1989"
"2023-12-06T10:04:00.000Z","2023-12-06T10:04:00.000Z","2027.59999"
"2023-12-06T10:07:00.000Z","2023-12-06T10:07:00.000Z","2065.3"
"2023-12-06T10:10:00.000Z","2023-12-06T10:10:00.000Z","2090.5"
"2023-12-06T10:13:00.000Z","2023-12-06T10:13:00.000Z","2086.69999"
"2023-12-06T10:16:00.000Z","2023-12-06T10:16:00.000Z","2077.19999"
"2023-12-06T10:19:00.000Z","2023-12-06T10:19:00.000Z","2057.69999"
